Unique ID,Email,Date Taken (America/New_York),Time Taken (America/New_York),Time Spent,Q1 - Which Title Best Fits your Current Role?.1,Q2 - Did you switch careers into Data?,Q3 - Current Yearly Salary (in USD),Average Salary,Q4 - What Industry do you work in?.1,Q5 - Favorite Programming Language.1,Q6 - How Happy are you in your Current Position with the following? (Salary),Q6 - How Happy are you in your Current Position with the following? (Work/Life Balance),Q6 - How Happy are you in your Current Position with the following? (Coworkers),Q6 - How Happy are you in your Current Position with the following? (Management),Q6 - How Happy are you in your Current Position with the following? (Upward Mobility),Q6 - How Happy are you in your Current Position with the following? (Learning New Things),Q7 - How difficult was it for you to break into Data?,"Q8 - If you were to look for a new job today, what would be the most important thing to you?",Q9 - Male/Female?,Q10 - Current Age,Q11 - Which Country do you live in?.1,Q12 - Highest Level of Education,Q13 - Ethnicity
"62a34117cec54911e9ca54e7","anonymous","2022-10-06 00:00:00,000","1899-12-30 09:03:00,000","1899-12-30 00:01:59,000","Student/Looking/None","Yes","0-40k",20,"Other","R",1,3,6,6,6,9,"Difficult","Remote Work","Male",36,"Other","Bachelors","Black or African American"
"62a3413a5d257a28a30d8074","anonymous","2022-10-06 00:00:00,000","1899-12-30 09:03:00,000","1899-12-30 00:01:18,000","Data Engineer","No","66k-85k",75.5,"Finance","Python",2,1,1,1,3,7,"Easy","Remote Work","Female",28,"United States","Masters","Asian or Asian American"
"62a34389cec54911e9ca5a22","anonymous","2022-10-06 00:00:00,000","1899-12-30 09:13:00,000","1899-12-30 00:01:01,000","Data Engineer","No","0-40k",20,"Tech","R",2,3,2,5,5,7,"Neither easy nor difficult","Remote Work","Male",21,"Other","Masters","Hispanic or Latino"
"62a343a22e54c9003e532a2a","anonymous","2022-10-06 00:00:00,000","1899-12-30 09:14:00,000","1899-12-30 00:02:43,000","Data Analyst","No","0-40k",20,"Other","Python",4,4,4,4,5,6,"Neither easy nor difficult","Remote Work","Male",29,"Other","Bachelors","Other (Please Specify):Human"
"62a3445dcf255543173011e1","anonymous","2022-10-06 00:00:00,000","1899-12-30 09:17:00,000","1899-12-30 00:02:41,000","Student/Looking/None","Yes","106k-125k",115.5,"Healthcare","Python",5,5,7,5,7,7,"Neither easy nor difficult","Remote Work","Male",22,"India","Bachelors","Asian or Asian American"
"62a345b2bae91e4b8b82fad6","anonymous","2022-10-06 00:00:00,000","1899-12-30 09:22:00,000","1899-12-30 00:01:41,000","Student/Looking/None","No","41k-65k",53,"Healthcare","Python",0,10,10,10,4,2,"Neither easy nor difficult","Remote Work","Female",39,"United States","Bachelors","Hispanic or Latino"
"62a34abc0f8c8599d5af31c5","anonymous","2022-10-06 00:00:00,000","1899-12-30 09:44:00,000","1899-12-30 00:02:00,000","Data Analyst","Yes","66k-85k",75.5,"Other","Other",5,8,8,7,6,7,"Very Easy","Remote Work","Female",39,"United States","Bachelors","Asian or Asian American"
"62a36146f8f7561645856ff7","anonymous","2022-10-06 00:00:00,000","1899-12-30 11:20:00,000","1899-12-30 00:01:31,000","Data Analyst","Yes","0-40k",20,"Healthcare","R",6,8,6,6,8,10,"Easy","Remote Work","Male",29,"Other","High School","Hispanic or Latino"
"62a36802f8f7561645857e38","anonymous","2022-10-06 00:00:00,000","1899-12-30 11:49:00,000","1899-12-30 00:01:34,000","Data Analyst","Yes","66k-85k",75.5,"Tech","Python",6,6,6,6,6,6,"Difficult","Remote Work","Female",33,"United Kingdom","Masters","Asian or Asian American"
"62a369280a77c1a77f661ad0","anonymous","2022-10-06 00:00:00,000","1899-12-30 11:54:00,000","1899-12-30 00:02:41,000","Data Analyst","Yes","0-40k",20,"Tech","Python",0,3,,,,6,"Neither easy nor difficult","Remote Work","Male",29,"Other","Bachelors","Black or African American"
"62a3697ff408bae018ed948b","anonymous","2022-10-06 00:00:00,000","1899-12-30 11:55:00,000","1899-12-30 00:01:28,000","Data Analyst","No","86k-105k",95.5,"Telecommunication","Other",7,7,5,7,7,7,"Easy","Remote Work","Male",40,"United States","High School","Hispanic or Latino"
"62a36ad1f408bae018ed9793","anonymous","2022-10-06 00:00:00,000","1899-12-30 12:01:00,000","1899-12-30 00:04:44,000","Data Analyst","No","41k-65k",53,"Other","Python",0,3,3,3,3,,"Difficult","Remote Work","Male",29,"India","Masters","Asian or Asian American"
"62a3759e5d257a28a30def3a","anonymous","2022-10-06 00:00:00,000","1899-12-30 12:47:00,000","1899-12-30 00:01:24,000","Data Analyst","Yes","66k-85k",75.5,"Other","Python",4,10,10,8,5,6,"Neither easy nor difficult","Remote Work","Male",32,"United States","Bachelors","Asian or Asian American"
"62a37b7db4da29969c636123","anonymous","2022-10-06 00:00:00,000","1899-12-30 13:12:00,000","1899-12-30 00:01:25,000","Student/Looking/None","No","0-40k",20,"Other","Other",0,0,1,1,0,1,"Neither easy nor difficult","Remote Work","Female",24,"United States","High School","Hispanic or Latino"
"62a37d41bae91e4b8b8369f7","anonymous","2022-10-06 00:00:00,000","1899-12-30 13:20:00,000","1899-12-30 00:01:31,000","Data Analyst","Yes","0-40k",20,"Other","Python",1,1,1,1,7,9,"Neither easy nor difficult","Remote Work","Male",22,"Other","Bachelors","Black or African American"
"62a3870bbc6861bf31775841","anonymous","2022-10-06 00:00:00,000","1899-12-30 14:01:00,000","1899-12-30 00:02:02,000","Data Analyst","No","0-40k",20,"Other","R",1,1,1,1,1,1,"Neither easy nor difficult","Remote Work","Male",34,"Other","Bachelors","Black or African American"
"62a388d524a262602738b869","anonymous","2022-10-06 00:00:00,000","1899-12-30 14:09:00,000","1899-12-30 00:01:40,000","Student/Looking/None","Yes","0-40k",20,"Construction","Python",0,2,0,1,1,2,"Very Difficult","Remote Work","Female",24,"Other","Bachelors","Black or African American"
"62a390e4f3072dd89262c0cd","anonymous","2022-10-06 00:00:00,000","1899-12-30 14:43:00,000","1899-12-30 00:01:25,000","Data Analyst","No","41k-65k",53,"Healthcare","Python",7,5,9,9,9,8,"Neither easy nor difficult","Remote Work","Male",29,"Other","Masters","Asian or Asian American"
"62a3976ecf2555431730af5e","anonymous","2022-10-06 00:00:00,000","1899-12-30 15:11:00,000","1899-12-30 00:01:40,000","Other","No","66k-85k",75.5,"Other","Python",4,6,2,3,3,2,"Very Difficult","Remote Work","Male",31,"United States","Bachelors","Hispanic or Latino"
"62a3a231b4da29969c639b2c","anonymous","2022-10-06 00:00:00,000","1899-12-30 15:57:00,000","1899-12-30 00:02:55,000","Data Analyst","Yes","86k-105k",95.5,"Other","Other",4,4,2,2,2,2,"Easy","Remote Work","Female",34,"Canada","Bachelors","Black or African American"
"62a3a7f50a77c1a77f668221","anonymous","2022-10-06 00:00:00,000","1899-12-30 16:22:00,000","1899-12-30 00:00:59,000","Student/Looking/None","Yes","0-40k",20,"Tech","Python",2,5,5,5,5,5,"Very Difficult","Remote Work","Male",23,"United States","Bachelors","Asian or Asian American"
"62a3abacd8c00e9f541a96eb","anonymous","2022-10-06 00:00:00,000","1899-12-30 16:38:00,000","1899-12-30 00:01:33,000","Student/Looking/None","No","0-40k",20,"Real Estate","R",0,5,0,0,0,0,"Very Difficult","Remote Work","Male",34,"Other","High School","Black or African American"
"62a3c1b1bc6861bf3177aa8c","anonymous","2022-10-06 00:00:00,000","1899-12-30 18:12:00,000","1899-12-30 00:02:04,000","Data Analyst","No","66k-85k",75.5,"Education","Other",4,6,7,7,2,2,"Neither easy nor difficult","Remote Work","Female",45,"United States","Masters","Black or African American"
"62a3c5f2cec54911e9cb3d9b","anonymous","2022-10-06 00:00:00,000","1899-12-30 18:30:00,000","1899-12-30 00:04:30,000","Student/Looking/None","Yes","0-40k",20,"Other","R",2,10,10,10,10,3,"Neither easy nor difficult","Remote Work","Female",29,"Other","Bachelors","Other (Please Specify):Russian"
"62a3c8652e54c9003e54103e","anonymous","2022-10-06 00:00:00,000","1899-12-30 18:40:00,000","1899-12-30 00:02:27,000","Data Analyst","Yes","0-40k",20,"Finance","Python",0,5,9,9,0,10,"Neither easy nor difficult","Remote Work","Male",26,"Other","Bachelors","Black or African American"
"62a3cafff8d5efcc22f8b5cb","anonymous","2022-10-06 00:00:00,000","1899-12-30 18:51:00,000","1899-12-30 00:01:42,000","Student/Looking/None","Yes","0-40k",20,"Finance","Python",,,,8,10,10,"Easy","Remote Work","Male",23,"Other","Bachelors","Black or African American"
"62a3d21ef3072dd8926314d1","anonymous","2022-10-06 00:00:00,000","1899-12-30 19:22:00,000","1899-12-30 00:02:40,000","Data Analyst","No","0-40k",20,"Finance","Python",1,2,10,1,2,8,"Difficult","Remote Work","Female",29,"Other","Bachelors","Hispanic or Latino"
"62a40dfa5d257a28a30eb110","anonymous","2022-10-06 00:00:00,000","1899-12-30 23:37:00,000","1899-12-30 00:02:58,000","Data Analyst","Yes","0-40k",20,"Other","Python",4,8,8,8,7,8,"Difficult","Remote Work","Male",33,"Other","Bachelors","Hispanic or Latino"
"62a42243f8d5efcc22f90c55","anonymous","2022-11-06 00:00:00,000","1899-12-30 01:04:00,000","1899-12-30 00:01:37,000","Student/Looking/None","No","0-40k",20,"Other","Python",0,0,0,0,0,0,"Very Difficult","Remote Work","Male",25,"Other","Bachelors","Asian or Asian American"
"62a42527b4da29969c6423f7","anonymous","2022-11-06 00:00:00,000","1899-12-30 01:16:00,000","1899-12-30 00:01:23,000","Other","No","41k-65k",53,"Education","Python",3,6,5,5,3,4,"Easy","Remote Work","Male",21,"United States","Bachelors","Asian or Asian American"
"62a427190a77c1a77f67095c","anonymous","2022-11-06 00:00:00,000","1899-12-30 01:24:00,000","1899-12-30 00:03:20,000","Data Analyst","Yes","0-40k",20,"Tech","Python",3,5,5,5,5,2,"Neither easy nor difficult","Remote Work","Male",30,"Other","Masters","Black or African American"
"62a429f0f3072dd892636396","anonymous","2022-11-06 00:00:00,000","1899-12-30 01:36:00,000","1899-12-30 00:02:39,000","Data Analyst","No","0-40k",20,"Education","Python",0,10,0,9,5,10,"Easy","Remote Work","Male",24,"Other","Associates","Black or African American"
"62a42d6ef8d5efcc22f9178a","anonymous","2022-11-06 00:00:00,000","1899-12-30 01:51:00,000","1899-12-30 00:02:01,000","Data Analyst","Yes","0-40k",20,"Healthcare","Python",7,4,6,5,6,6,"Difficult","Remote Work","Male",26,"India","Bachelors","Other (Please Specify):Indian"
"62a43ed4f8d5efcc22f92d0a","anonymous","2022-11-06 00:00:00,000","1899-12-30 03:05:00,000","1899-12-30 00:02:33,000","Data Analyst","Yes","0-40k",20,"Healthcare","Python",1,8,5,1,7,8,"Neither easy nor difficult","Remote Work","Male",28,"Other","Bachelors","Black or African American"
"62a45f8c0f8c8599d5b09d40","anonymous","2022-11-06 00:00:00,000","1899-12-30 05:25:00,000","1899-12-30 00:02:47,000","Data Engineer","Yes","0-40k",20,"Finance","Python",3,3,3,3,3,4,"Neither easy nor difficult","Remote Work","Male",29,"Other","Bachelors","Black or African American"
"62a48cbdf408bae018eeeccf","anonymous","2022-11-06 00:00:00,000","1899-12-30 08:38:00,000","1899-12-30 00:00:55,000","Data Analyst","No","41k-65k",53,"Healthcare","C/C++",7,8,9,9,4,9,"Easy","Remote Work","Male",23,"United States","Masters","Asian or Asian American"
"62a4bf07b4da29969c64e4f8","anonymous","2022-11-06 00:00:00,000","1899-12-30 12:12:00,000","1899-12-30 00:01:59,000","Data Analyst","Yes","106k-125k",115.5,"Tech","Python",9,9,9,8,8,9,"Difficult","Remote Work","Female",28,"United States","Masters","Hispanic or Latino"
"62a4d74c5d257a28a30f97fc","anonymous","2022-11-06 00:00:00,000","1899-12-30 13:56:00,000","1899-12-30 00:05:32,000","Other","No","0-40k",20,"Other","Python",2,2,7,4,8,1,"Difficult","Remote Work","Male",42,"United Kingdom","Bachelors","Other (Please Specify):Bla"
"62a5008c5d257a28a30fbde5","anonymous","2022-11-06 00:00:00,000","1899-12-30 16:52:00,000","1899-12-30 00:02:38,000","Data Analyst","Yes","0-40k",20,"Tech","Python",5,4,4,5,7,10,"Neither easy nor difficult","Remote Work","Male",24,"Other","Bachelors","Other (Please Specify):African"
"62a5390cb4da29969c655ccc","anonymous","2022-11-06 00:00:00,000","1899-12-30 20:53:00,000","1899-12-30 00:03:19,000","Data Engineer","Yes","41k-65k",53,"Tech","Python",4,4,3,4,4,5,"Neither easy nor difficult","Remote Work","Female",35,"United Kingdom","Masters","Asian or Asian American"
"62a557d10f8c8599d5b1a81c","anonymous","2022-11-06 00:00:00,000","1899-12-30 23:04:00,000","1899-12-30 00:01:35,000","Data Scientist","Yes","106k-125k",115.5,"Finance","Python",9,8,10,10,10,10,"Difficult","Remote Work","Male",29,"United States","Bachelors","Asian or Asian American"
"62a5bea05d257a28a3106f7e","anonymous","2022-12-06 00:00:00,000","1899-12-30 06:23:00,000","1899-12-30 00:01:41,000","Data Analyst","No","0-40k",20,"Finance","Python",2,3,2,5,5,6,"Neither easy nor difficult","Remote Work","Female",35,"India","Masters","Asian or Asian American"
"62a5cb12cf25554317330d69","anonymous","2022-12-06 00:00:00,000","1899-12-30 07:16:00,000","1899-12-30 00:03:44,000","Data Analyst","Yes","0-40k",20,"Education","Python",2,1,2,3,4,3,"Difficult","Remote Work","Male",25,"Other","Bachelors","Black or African American"
"62a5ebe05d257a28a310ac53","anonymous","2022-12-06 00:00:00,000","1899-12-30 09:36:00,000","1899-12-30 00:02:16,000","Data Analyst","Yes","41k-65k",53,"Finance","Python",6,9,5,7,8,9,"Difficult","Remote Work","Male",25,"United States","High School","Hispanic or Latino"
"62a5edba0a77c1a77f68f1b5","anonymous","2022-12-06 00:00:00,000","1899-12-30 09:44:00,000","1899-12-30 00:01:20,000","Data Analyst","Yes","41k-65k",53,"Healthcare","R",1,5,3,3,6,5,"Difficult","Remote Work","Female",27,"United States","Masters","Black or African American"
"62a609b8f8f75616458875b7","anonymous","2022-12-06 00:00:00,000","1899-12-30 11:43:00,000","1899-12-30 00:01:42,000","Data Analyst","Yes","0-40k",20,"Healthcare","Python",8,10,9,6,8,9,"Easy","Remote Work","Female",28,"Other","Masters","Hispanic or Latino"
"62a633b4d8c00e9f541d54a4","anonymous","2022-12-06 00:00:00,000","1899-12-30 14:43:00,000","1899-12-30 00:02:53,000","Data Analyst","No","41k-65k",53,"Other","Python",5,6,5,2,3,3,"Easy","Remote Work","Male",23,"Canada","Masters","Black or African American"
"62a639e05d257a28a3110ef5","anonymous","2022-12-06 00:00:00,000","1899-12-30 15:09:00,000","1899-12-30 00:01:49,000","Student/Looking/None","Yes","0-40k",20,"Finance","R",4,5,4,4,5,6,"Neither easy nor difficult","Remote Work","Female",40,"Other","Bachelors","Black or African American"
"62a64b4dd8c00e9f541d6d81","anonymous","2022-12-06 00:00:00,000","1899-12-30 16:23:00,000","1899-12-30 00:03:50,000","Data Analyst","No","0-40k",20,"Real Estate","R",3,7,8,6,6,9,"Difficult","Remote Work","Male",26,"Other","High School","Black or African American"
"62a654165d257a28a3112ac9","anonymous","2022-12-06 00:00:00,000","1899-12-30 17:01:00,000","1899-12-30 00:02:04,000","Other","Yes","86k-105k",95.5,"Finance","Python",7,5,5,8,8,8,"Neither easy nor difficult","Remote Work","Female",40,"United States","Associates","Other (Please Specify):Bi-racial people should be able to check 2 options in 2022."
"62a71930bae91e4b8b878b2b","anonymous",,"1899-12-30 07:02:00,000","1899-12-30 00:03:13,000","Student/Looking/None","Yes","0-40k",20,"Tech","R",,,,,,10,"Easy","Remote Work","Female",38,"United Kingdom","Masters","Black or African American"
"62a73c5b0a77c1a77f6aba65","anonymous",,"1899-12-30 09:32:00,000","1899-12-30 00:01:26,000","Data Analyst","Yes","66k-85k",75.5,"Finance","Other",5,8,5,5,5,4,"Easy","Remote Work","Male",32,"Canada","Masters","Asian or Asian American"
"62a758185d257a28a312bc94","anonymous",,"1899-12-30 11:30:00,000","1899-12-30 00:02:45,000","Student/Looking/None","No","0-40k",20,"Finance","Python",8,7,6,7,8,10,"Neither easy nor difficult","Remote Work","Male",24,"Other","Bachelors","Other (Please Specify):African"
"62a7bd0e5d257a28a313855c","anonymous",,"1899-12-30 18:41:00,000","1899-12-30 00:01:23,000","Data Analyst","Yes","86k-105k",95.5,"Other","Python",6,7,7,6,7,6,"Difficult","Remote Work","Male",29,"United States","Masters","Black or African American"
"62a7ce44575fa3a5ae8ece5f","anonymous",,"1899-12-30 19:54:00,000","1899-12-30 00:01:15,000","Student/Looking/None","No","0-40k",20,"Education","Python",0,6,4,5,2,4,"Very Difficult","Remote Work","Female",22,"United States","Bachelors","Hispanic or Latino"
"62a84f9af408bae018f41e34","anonymous",,"1899-12-30 05:06:00,000","1899-12-30 00:01:27,000","Data Analyst","No","0-40k",20,"Tech","Python",0,1,2,1,1,1,"Neither easy nor difficult","Remote Work","Male",23,"India","Bachelors","Asian or Asian American"
"62a962380f8c8599d5b7e3fb","anonymous",,"1899-12-30 00:38:00,000","1899-12-30 00:01:24,000","Data Analyst","Yes","0-40k",20,"Other","Other",2,0,5,3,0,3,"Very Difficult","Remote Work","Male",28,"Other","Bachelors","Black or African American"
"62a9f8a4cf2555431739d694","anonymous",,"1899-12-30 11:20:00,000","1899-12-30 00:01:23,000","Data Engineer","No","66k-85k",75.5,"Education","Python",10,10,10,9,9,10,"Difficult","Remote Work","Male",25,"Other","Bachelors","Other (Please Specify):Greek"
"62aa98bfcf255543173adbdc","anonymous",,"1899-12-30 22:43:00,000","1899-12-30 00:01:38,000","Data Analyst","No","41k-65k",53,"Other","Python",5,6,10,7,3,3,"Neither easy nor difficult","Remote Work","Male",27,"United States","Bachelors","Black or African American"
"62aaa86bbae91e4b8b8dc832","anonymous",,"1899-12-30 23:50:00,000","1899-12-30 00:01:50,000","Student/Looking/None","No","0-40k",20,"Tech","Python",0,,,,,,"Difficult","Remote Work","Female",20,"India","Bachelors","Asian or Asian American"
"62ab0bdc575fa3a5ae9413e5","anonymous",,"1899-12-30 06:54:00,000","1899-12-30 00:02:11,000","Student/Looking/None","Yes","0-40k",20,"Other","Python",5,6,5,6,2,1,"Difficult","Remote Work","Male",22,"Other","Masters","Other (Please Specify):Arabian (from Maghreb)"
"62ab1cb0cec54911e9d5d187","anonymous",,"1899-12-30 08:06:00,000","1899-12-30 00:01:29,000","Data Analyst","Yes","66k-85k",75.5,"Tech","R",8,10,10,10,8,9,"Neither easy nor difficult","Remote Work","Female",38,"United States","Bachelors","Black or African American"
"62ade22318134ddc75de385f","anonymous",,"1899-12-30 10:33:00,000","1899-12-30 00:01:20,000","Data Analyst","No","86k-105k",95.5,"Healthcare","Python",7,10,10,10,7,8,"Neither easy nor difficult","Remote Work","Female",31,"United States","Masters","Asian or Asian American"
"62af49025d257a28a31eb2f1","anonymous",,"1899-12-30 12:04:00,000","1899-12-30 00:01:40,000","Student/Looking/None","Yes","0-40k",20,"Tech","Python",2,3,3,5,5,9,"Easy","Remote Work","Male",26,"Other","Bachelors","Black or African American"
"62b89039377223ff07b80fb5","anonymous",,"1899-12-30 12:58:00,000","1899-12-30 00:01:19,000","Data Analyst","No","41k-65k",53,"Other","Python",8,7,6,7,6,8,"Easy","Remote Work","Male",22,"United States","Bachelors","Asian or Asian American"
"62a33f56cf255543173005e9","anonymous","2022-10-06 00:00:00,000","1899-12-30 08:55:00,000","1899-12-30 00:00:56,000","Data Analyst","Yes","0-40k",20,"Other","Python",3,1,3,2,3,1,"Neither easy nor difficult","Good Culture","Male",24,"Other","","Hispanic or Latino"
"62a341a1f3072dd8926229a5","anonymous","2022-10-06 00:00:00,000","1899-12-30 09:05:00,000","1899-12-30 00:08:11,000","Student/Looking/None","Yes","0-40k",20,"Other","Other",,,,,,7,"Very Easy","Other (Please Specify):I would say a combination of good work/life balance with a better pay and the exposure to a workplace that supposed growth","Male",30,"Other","","Other (Please Specify):Black African, Zimbabwean Citizen"
"62a341b0f8f7561645852d1d","anonymous","2022-10-06 00:00:00,000","1899-12-30 09:05:00,000","1899-12-30 00:01:44,000","Data Analyst","Yes","66k-85k",75.5,"Tech","Python",6,6,6,6,5,6,"Difficult","Other (Please Specify):Currently very happy with where I am.","Female",24,"United States","Bachelors","Hispanic or Latino"
"62a34383b4da29969c62f1be","anonymous","2022-10-06 00:00:00,000","1899-12-30 09:13:00,000","1899-12-30 00:01:03,000","Student/Looking/None","No","0-40k",20,"Tech","Python",7,5,8,0,0,0,"Neither easy nor difficult","Good Culture","Female",23,"India","Bachelors","Asian or Asian American"
"62a34400d8c00e9f5419dc2b","anonymous","2022-10-06 00:00:00,000","1899-12-30 09:15:00,000","1899-12-30 00:01:24,000","Data Analyst","No","41k-65k",53,"Tech","Python",6,6,6,6,3,5,"Difficult","Good Culture","Male",27,"Other","Masters","Black or African American"
"62a344c6f8d5efcc22f7d6e1","anonymous","2022-10-06 00:00:00,000","1899-12-30 09:19:00,000","1899-12-30 00:02:17,000","Other","Yes","0-40k",20,"Tech","Python",5,5,5,5,5,1,"Neither easy nor difficult","Other (Please Specify):My passion is to become a Data analyst","Male",23,"India","Bachelors","Asian or Asian American"
"62a34687f408bae018ed4c52","anonymous","2022-10-06 00:00:00,000","1899-12-30 09:26:00,000","1899-12-30 00:01:30,000","Data Analyst","Yes","0-40k",20,"Finance","Python",10,9,9,10,9,10,"Neither easy nor difficult","Good Culture","Male",30,"Other","Masters","Hispanic or Latino"
"62a3489318134ddc75cea659","anonymous","2022-10-06 00:00:00,000","1899-12-30 09:35:00,000","1899-12-30 00:01:06,000","Student/Looking/None","Yes","41k-65k",53,"Tech","Python",6,6,6,6,6,6,"Easy","Good Culture","Male",25,"Other","Masters","Asian or Asian American"
"62a349d5d8c00e9f5419ead2","anonymous","2022-10-06 00:00:00,000","1899-12-30 09:40:00,000","1899-12-30 00:01:32,000","Data Analyst","No","41k-65k",53,"Finance","Python",5,5,5,5,4,5,"Neither easy nor difficult","Good Culture","Male",30,"Other","Bachelors","Hispanic or Latino"
"62a34b0eb4da29969c6302ce","anonymous","2022-10-06 00:00:00,000","1899-12-30 09:45:00,000","1899-12-30 00:02:36,000","Other","Yes","86k-105k",95.5,"Finance","Other",7,9,10,6,4,4,"Neither easy nor difficult","Other (Please Specify):Opportunity for advancement","Female",42,"United States","Masters","Hispanic or Latino"
"62a34b99cec54911e9ca6e14","anonymous","2022-10-06 00:00:00,000","1899-12-30 09:48:00,000","1899-12-30 00:02:36,000","Data Engineer","Yes","41k-65k",53,"Other","JavaScript",6,6,6,6,6,6,"Difficult","Good Culture","Male",25,"Other","High School","Other (Please Specify):Middleeas"
"62a352f00a77c1a77f65eae7","anonymous","2022-10-06 00:00:00,000","1899-12-30 10:19:00,000","1899-12-30 00:02:45,000","Data Analyst","Yes","0-40k",20,"Telecommunication","Python",3,2,4,2,2,2,"Neither easy nor difficult","Good Culture","Male",28,"Other","Bachelors","Black or African American"
"62a354e9cf255543173031ed","anonymous","2022-10-06 00:00:00,000","1899-12-30 10:27:00,000","1899-12-30 00:01:24,000","Data Engineer","No","86k-105k",95.5,"Healthcare","R",8,10,8,8,9,10,"Neither easy nor difficult","Good Culture","Male",28,"United States","Masters","Black or African American"
"62a355445d257a28a30dab12","anonymous","2022-10-06 00:00:00,000","1899-12-30 10:29:00,000","1899-12-30 00:01:34,000","Data Analyst","Yes","41k-65k",53,"Other","Python",0,7,7,7,0,7,"Easy","Good Culture","Male",29,"United States","Bachelors","Asian or Asian American"
"62a35878575fa3a5ae88e5d5","anonymous","2022-10-06 00:00:00,000","1899-12-30 10:43:00,000","1899-12-30 00:04:22,000","Data Analyst","Yes","41k-65k",53,"Finance","Python",6,10,3,5,0,10,"Difficult","Good Culture","Male",27,"Other","Bachelors","Asian or Asian American"
"62a365c2f8d5efcc22f81e2e","anonymous","2022-10-06 00:00:00,000","1899-12-30 11:39:00,000","1899-12-30 00:03:54,000","Data Analyst","No","0-40k",20,"Other","Python",3,5,9,9,,8,"Very Difficult","Other (Please Specify):Both Good work / life Balance and Good Culture","Male",31,"Other","Masters","Black or African American"
"62a3676bb4da29969c633ac7","anonymous","2022-10-06 00:00:00,000","1899-12-30 11:46:00,000","1899-12-30 00:03:59,000","Data Analyst","No","0-40k",20,"Finance","Other",4,7,8,8,8,9,"Neither easy nor difficult","Other (Please Specify):an environment that encourages growth like where I work currently and better salary","Male",24,"Other","Bachelors","Black or African American"
"62a37ad924a2626027389f8a","anonymous","2022-10-06 00:00:00,000","1899-12-30 13:09:00,000","1899-12-30 00:02:04,000","Data Scientist","Yes","0-40k",20,"Tech","Python",4,4,4,0,0,6,"Difficult","Good Culture","Male",23,"Other","Bachelors","Other (Please Specify):Indian"
"62a37c50cec54911e9cacee2","anonymous","2022-10-06 00:00:00,000","1899-12-30 13:16:00,000","1899-12-30 00:01:30,000","Student/Looking/None","Yes","0-40k",20,"Finance","Python",4,3,5,2,2,3,"Difficult","Good Culture","Male",31,"India","Bachelors","Asian or Asian American"
"62a381d024a262602738ab19","anonymous","2022-10-06 00:00:00,000","1899-12-30 13:39:00,000","1899-12-30 00:01:44,000","Data Analyst","Yes","41k-65k",53,"Healthcare","R",0,6,5,6,0,2,"Easy","Other (Please Specify):Opportunities for growth","Male",28,"United States","Masters","Hispanic or Latino"
"62a385ddbae91e4b8b837855","anonymous","2022-10-06 00:00:00,000","1899-12-30 13:56:00,000","1899-12-30 00:04:08,000","Data Analyst","No","41k-65k",53,"Finance","Python",6,5,9,9,7,5,"Neither easy nor difficult","Other (Please Specify):I just started and I don't like programming so much, so I would search for a more ""impactiful"" role. Meaning: being able to take decisions that steer the business.","Female",25,"Other","Masters","Hispanic or Latino"
"62a387e6575fa3a5ae8940a1","anonymous","2022-10-06 00:00:00,000","1899-12-30 14:05:00,000","1899-12-30 00:02:11,000","Data Analyst","No","0-40k",20,"Tech","Python",3,3,5,4,3,2,"Difficult","Other (Please Specify):Good opportunities in projects and learnjng","Female",22,"India","Bachelors","Asian or Asian American"
"62a391cacf2555431730a623","anonymous","2022-10-06 00:00:00,000","1899-12-30 14:47:00,000","1899-12-30 00:01:18,000","Data Analyst","No","86k-105k",95.5,"Tech","Python",9,10,8,8,7,7,"Neither easy nor difficult","Other (Please Specify):Projects I’m interested in","Female",23,"United States","Bachelors","Asian or Asian American"
"62a3a1a62e54c9003e53dc35","anonymous","2022-10-06 00:00:00,000","1899-12-30 15:55:00,000","1899-12-30 00:01:47,000","Data Analyst","Yes","0-40k",20,"Education","Python",0,0,5,0,0,0,"Difficult","Good Culture","Male",27,"Other","Bachelors","Black or African American"
"62a3ae69bc6861bf3177900d","anonymous","2022-10-06 00:00:00,000","1899-12-30 16:49:00,000","1899-12-30 00:02:55,000","Other","Yes","41k-65k",53,"Other","Other",3,6,9,6,5,10,"Difficult","Other (Please Specify):Mentorship from leading Data Analyst","Male",27,"United States","Masters","Black or African American"
"62a3c476bc6861bf3177ad9d","anonymous","2022-10-06 00:00:00,000","1899-12-30 18:23:00,000","1899-12-30 00:02:58,000","Data Analyst","Yes","41k-65k",53,"Other","Python",3,7,7,7,7,6,"Difficult","Good Culture","Male",28,"Canada","Masters","Asian or Asian American"
"62a3ca44bae91e4b8b83dcd4","anonymous","2022-10-06 00:00:00,000","1899-12-30 18:48:00,000","1899-12-30 00:04:17,000","Student/Looking/None","No","41k-65k",53,"Tech","Other",7,8,7,7,8,7,"Neither easy nor difficult","Other (Please Specify):Mix of better salary, good work/life balance, remote work and good culture","Female",47,"United States","Bachelors","Black or African American"
"62a3d8dbf8f7561645861f9d","anonymous","2022-10-06 00:00:00,000","1899-12-30 19:50:00,000","1899-12-30 00:04:51,000","Data Analyst","No","106k-125k",115.5,"Education","Python",6,10,10,10,7,6,"Easy","Other (Please Specify):Learning New Things","Male",36,"United States","Masters","Asian or Asian American"
